Time,Open,High,Low,Close
1728285900,63526.5,63545,63508.5,63518.5
1728286200,63525,63600.5,63505.5,63584
1728286500,63583,63583,63462,63464.5
1728286800,63464.5,63499,63432,63442
1728287100,63441,63515.5,63441,63467
1728287400,63467,63578,63461,63532
1728287700,63532,63535.5,63496.5,63517
1728288000,63535.5,63632,63524,63604.5
1728288300,63601,63676,63592.5,63619.5
1728288600,63618.5,63619.5,63586.5,63606.5
1728288900,63601,63671.5,63581,63618
1728289200,63618,63630.5,63557.5,63621
1728289500,63619,63623,63586,63617
1728289800,63603,63673.5,63603,63661
1728290100,63661,63706,63570,63573
1728290400,63573,63636.5,63563,63613
1728290700,63600,63600,63507,63536
1728291000,63540.5,63632,63540,63598.5
1728291300,63591,63604,63546,63546.5
1728291600,63543.5,63543.5,63443,63444
1728291900,63440.5,63444.5,63337,63370
1728292200,63370,63393.5,63341,63376
1728292500,63376,63395.5,63245,63271
1728292800,63276,63285,63164,63250
1728293100,63239.5,63248.5,63116.5,63126
1728293400,63125,63255,63116.5,63210
1728293700,63205.5,63218,63076.5,63169.5
1728294000,63165,63226,63107,63213.5
1728294300,63200,63253.5,63175,63193
1728294600,63200,63225,63156,63224.5
1728294900,63225,63243,63193.5,63211.5
1728295200,63203,63220,63144.5,63159
1728295500,63176,63181.5,63125.5,63132.5
1728295800,63132.5,63132.5,63060,63074.5
1728296100,63075.5,63164.5,63061.5,63114.5
1728296400,63115.5,63121,62950,62994
1728296700,62994.5,63051.5,62976,62981
1728297000,62994.5,63029.5,62954,63015
1728297300,63015,63045.5,62989.5,62999.5
1728297600,62994.5,63035.5,62970.5,63025
1728297900,63025,63028.5,62913,62991
1728298200,62994,63019.5,62955,62970.5
1728298500,62970.5,62970.5,62880.5,62895
1728298800,62895,62911,62805.5,62813
1728299100,62812,62813,62646,62753
1728299400,62762.5,62936.5,62742,62917.5
1728299700,62910,62914.5,62810,62863
1728300000,62862,62875.5,62796.5,62821
1728300300,62823,62862.5,62783.5,62790.5
1728300600,62780.5,62825.5,62730,62755
1728300900,62775.5,62886,62775.5,62883.5
1728301200,62885.5,62918.5,62855,62886.5
1728301500,62885.5,62910.5,62851,62878.5
1728301800,62882.5,62890,62850,62859.5
1728302100,62861.5,63184,62856,63138.5
1728302400,63140,63141.5,62995,63005
1728302700,63008.5,63065.5,62935,63033.5
1728303000,63036,63064.5,62992,63038.5
1728303300,63047.5,63073.5,63016.5,63026
1728303600,63032,63040,62957.5,63024.5
1728303900,63026,63106.5,63025,63105.5
1728304200,63104.5,63109.5,63004,63005
1728304500,63002,63002,62884.5,62975.5
1728304800,62975.5,62981,62905,62943
1728305100,62944.5,62991.5,62914,62967.5
1728305400,62976.5,62977.5,62829,62880
1728305700,62880,62894,62845,62885.5
1728306000,62885.5,62945,62823,62939
1728306300,62939,63005.5,62932,62932
1728306600,62942.5,62967.5,62893,62945.5
1728306900,62939,63056.5,62894.5,63051.5
1728307200,63046.5,63163,63030.5,63153.5
1728307500,63153.5,63175.5,63056,63110.5
1728307800,63111.5,63156.5,62932,62982.5
1728308100,62985,63066,62932,63066
1728308400,63055.5,63325,63037,63268.5
1728308700,63282.5,63580.5,63249.5,63523
1728309000,63530,63560,63294,63373
1728309300,63372,63469.5,63340.5,63454.5
1728309600,63457,63618,63457,63614.5
1728309900,63610.5,63664.5,63507,63579
1728310200,63579,63916,63578,63901.5
1728310500,63900.5,64154,63833.5,64125
1728310800,64125,64467,64113.5,64366
1728311100,64372,64407,64057,64190
1728311400,64190,64256.5,64025,64055
1728311700,64043,64269,64032.5,64218.5
1728312000,64207,64372.5,64126.5,64182
1728312300,64185.5,64189,63994.5,64070
1728312600,64074,64113.5,63943.5,63971
1728312900,63971.5,64103,63965.5,63983
1728313200,63968.5,63996,63661,63765.5
1728313500,63775.5,63827,63677,63757.5
1728313800,63750,63846.5,63698,63770
1728314100,63769.5,63770.5,63509.5,63733.5
1728314400,63733.5,63794,63661,63728
1728314700,63732.5,63755,63639.5,63755
1728315000,63757.5,63876.5,63757.5,63875.5
1728315300,63876,63901,63686.5,63688
1728315600,63687,63789.5,63675,63683
1728315900,63683,63684,63580.5,63648
1728316200,63647,63709.5,63607,63708.5
1728316500,63715.5,63715.5,63562.5,63645
1728316800,63646,63728,63629,63728
1728317100,63728,63795.5,63665,63731
1728317400,63714.5,63714.5,63415,63544.5
1728317700,63531.5,63722,63530,63696.5
1728318000,63696.5,63774,63668.5,63726.5
1728318300,63734.5,63739,63667,63668
1728318600,63667,63755,63590,63725.5
1728318900,63735.5,63813.5,63728,63745.5
1728319200,63743,63860,63733,63779
1728319500,63778.5,63849.5,63740,63816.5
1728319800,63818,63868,63765,63831.5
1728320100,63844.5,63876,63758.5,63817
1728320400,63817,63911.5,63805,63860.5
1728320700,63859.5,63884,63772,63773
1728321000,63773,63789.5,63632.5,63701
1728321300,63710,63740,63645,63738.5
1728321600,63743.5,63792.5,63662,63724.5
1728321900,63725.5,63739.5,63615,63616.5
1728322200,63615,63615,63525,63598.5
1728322500,63597,63694,63587,63685.5
1728322800,63685.5,63737.5,63641,63737.5
1728323100,63733.5,63772.5,63681,63695
1728323400,63695,63768,63688.5,63756
1728323700,63756,63822,63706,63822
1728324000,63822,63822,63732,63732
1728324300,63732,63771,63537.5,63538.5
1728324600,63540.5,63596.5,63481,63506
1728324900,63500,63500,63295,63410
1728325200,63401,63463,63365,63405.5
1728325500,63404,63547,63403,63494.5
1728325800,63471,63471,63288.5,63296.5
1728326100,63280,63365.5,63180,63326
1728326400,63296,63325,63180,63188
1728326700,63195,63214,62786.5,62838
1728327000,62838.5,62949,62725,62845
1728327300,62865.5,62968,62780,62841
1728327600,62858.5,63099,62845,63099
1728327900,63100,63256.5,63083.5,63253.5
1728328200,63247,63345,63224.5,63339
1728328500,63340,63405,63250,63345.5
1728328800,63325,63342,63217.5,63263
1728329100,63266,63310.5,63152.5,63207.5
1728329400,63211,63344,63144.5,63329
1728329700,63328,63342.5,63252.5,63295.5
1728330000,63300,63308,63223,63227
1728330300,63226,63348.5,63226,63341.5
1728330600,63343.5,63460.5,63343.5,63420
1728330900,63429,63438,63290,63372.5
1728331200,63379.5,63402.5,63292,63383.5
1728331500,63367.5,63370.5,63274.5,63281.5
1728331800,63281.5,63312.5,63281.5,63283.5
1728332100,63284,63284,63114,63167.5
1728332400,63162,63255.5,63134,63243.5
1728332700,63240,63240,63159.5,63159.5
1728333000,63160.5,63168.5,63107,63112.5
1728333300,63119,63171,63095.5,63145
1728333600,63156.5,63156.5,63060,63065.5
1728333900,63065.5,63111,63035.5,63089
1728334200,63094.5,63094.5,62991.5,62998.5
1728334500,62993,63040,62974,63020.5
1728334800,63009.5,63121,62995.5,63121
1728335100,63130.5,63262.5,63130.5,63186.5
1728335400,63185,63234.5,63165,63231.5
1728335700,63214,63215,63125,63149
1728336000,63106.5,63215.5,63100.5,63196
1728336300,63190,63263,63158,63262
1728336600,63264.5,63336.5,63263,63304
1728336900,63324.5,63369.5,63280,63336.5
1728337200,63329,63329,63299,63299.5
1728337500,63300.5,63302.5,63277,63280
1728337800,63279.5,63356.5,63279.5,63355.5
1728338100,63356.5,63375,63330,63372
1728338400,63372,63372.5,63250,63256.5
1728338700,63257,63314.5,63210,63228
1728339000,63246.5,63283.5,63220.5,63269
1728339300,63236.5,63335,63236.5,63270
1728339600,63271.5,63271.5,63209,63221.5
1728339900,63259.5,63260,63198,63230
1728340200,63227.5,63227.5,63047,63059.5
1728340500,63069.5,63154,63047,63128
1728340800,63120.5,63120.5,63057.5,63057.5
1728341100,63056.5,63088.5,63037,63066
1728341400,63069,63125.5,62693,62767
1728341700,62771.5,62801.5,62424,62455.5
1728342000,62454.5,62462,62116,62190
1728342300,62216,62600,62199.5,62524.5
1728342600,62530,62645,62493.5,62631.5
1728342900,62609.5,62644,62525,62607
1728343200,62632,62668.5,62571.5,62597
1728343500,62600,62605.5,62546,62549
1728343800,62546,62605.5,62506,62570.5
1728344100,62503.5,62503.5,62435.5,62439.5
1728344400,62432,62504.5,62392,62497
1728344700,62488.5,62508.5,62418,62418
1728345000,62409.5,62416,62292.5,62293.5
1728345300,62305,62338,62213.5,62224
1728345600,62216.5,62337,62216.5,62295.5
1728345900,62296.5,62381,62150.5,62191.5
1728346200,62195.5,62373.5,62179.5,62341.5
1728346500,62340.5,62417,62254.5,62289
1728346800,62293,62416.5,62281.5,62403
1728347100,62405.5,62472.5,62356.5,62385
1728347400,62392,62571.5,62391,62531.5
1728347700,62546.5,62546.5,62449,62490.5
1728348000,62488,62552,62475.5,62532
1728348300,62550,62582,62464,62496
1728348600,62500,62534,62461.5,62490.5
1728348900,62493.5,62556.5,62481,62548
1728349200,62542,62549.5,62478,62537
1728349500,62540.5,62586.5,62461,62586.5
1728349800,62586.5,62586.5,62521.5,62521.5
1728350100,62515,62515,62346.5,62382
1728350400,62383,62452.5,62362,62437
1728350700,62437,62437,62365,62426.5
1728351000,62439,62580.5,62304,62562.5
1728351300,62577.5,62652.5,62573,62617
1728351600,62610,62653.5,62600,62650
1728351900,62652.5,62728,62641.5,62697.5
1728352200,62698.5,62699,62561,62617.5
1728352500,62616,62663.5,62612.5,62627.5
1728352800,62631,62714,62631,62712.5
1728353100,62710.5,62720.5,62659.5,62674.5
1728353400,62670.5,62682.5,62559,62564.5
1728353700,62560,62575.5,62505.5,62505.5
1728354000,62508.5,62523.5,62413,62468.5
1728354300,62465,62482,62454.5,62455
1728354600,62455.5,62528.5,62424.5,62494
1728354900,62493,62564,62472.5,62518
1728355200,62507.5,62552.5,62472.5,62545
1728355500,62549.5,62599.5,62525,62559
1728355800,62554.5,62685.5,62554.5,62629
1728356100,62630,62791.5,62630,62779
1728356400,62779,62819.5,62725,62776
1728356700,62757,62762.5,62704.5,62722
1728357000,62723,62723,62656,62681
1728357300,62679,62699,62521.5,62622.5
1728357600,62623.5,62691.5,62611.5,62664.5
1728357900,62663.5,62664.5,62631.5,62637.5
1728358200,62639,62688,62630,62665
1728358500,62666,62682,62618.5,62629
1728358800,62628.5,62661.5,62570.5,62649.5
1728359100,62657,62657,62588.5,62592
1728359400,62587.5,62611,62582,62600
1728359700,62600,62628,62579.5,62628
1728360000,62628,62693,62609.5,62660.5
1728360300,62667.5,62685.5,62650,62650
1728360600,62652,62666.5,62615.5,62647.5
1728360900,62653.5,62738.5,62642,62723.5
1728361200,62723.5,62761.5,62722.5,62725
1728361500,62733,62754,62725,62735
1728361800,62734,62774.5,62734,62762
1728362100,62761.5,62777,62675,62675
1728362400,62676.5,62678.5,62578,62600
1728362700,62600.5,62656,62527,62635
1728363000,62635,62672.5,62634,62647
1728363300,62649,62740.5,62649,62691
1728363600,62691.5,62726,62651,62651
1728363900,62646,62647.5,62544.5,62553
1728364200,62554,62592,62545,62567
1728364500,62567,62622.5,62550,62607.5
1728364800,62608,62609,62475,62475.5
1728365100,62475,62501,62422,62434.5
1728365400,62435.5,62460.5,62412.5,62436
1728365700,62435,62477.5,62407,62433
1728366000,62434,62495,62434,62480.5
1728366300,62493,62493.5,62444.5,62445.5
1728366600,62444.5,62462,62375,62375
1728366900,62375,62545.5,62304,62526
1728367200,62525,62528,62442.5,62442.5
1728367500,62439.5,62442,62313,62359
1728367800,62360.5,62388.5,62345.5,62357
1728368100,62350,62363,62272,62308.5
1728368400,62307.5,62332,62224.5,62229
1728368700,62229,62263,62188.5,62263
1728369000,62263,62407.5,62263,62358
1728369300,62364,62453.5,62364,62444
1728369600,62441.5,62461,62407,62445
1728369900,62438,62475.5,62399,62399.5
1728370200,62401.5,62511.5,62401.5,62486
1728370500,62480,62514,62446.5,62508.5
1728370800,62508.5,62510.5,62413.5,62453
1728371100,62437.5,62453,62310,62360
1728371400,62373.5,62392,62275.5,62326
1728371700,62316.5,62316.5,62063,62086
1728372000,62085,62162,62002.5,62151
1728372300,62152,62194,62017.5,62175.5
1728372600,62175,62259,62128.5,62259
1728372900,62261,62302,62204,62292.5
1728373200,62294,62342,62256.5,62288.5
1728373500,62288.5,62306,62246,62275
1728373800,62270.5,62331,62231.5,62319.5
1728374100,62323.5,62347.5,62293,62316.5
1728374400,62297,62306,62225.5,62306
1728374700,62284,62367.5,62230.5,62279.5
1728375000,62281.5,62314.5,62220,62240
1728375300,62225.5,62343,62188,62329
1728375600,62334.5,62355,62259.5,62304.5
1728375900,62315.5,62406,62315.5,62353
1728376200,62340,62425,62328,62400
1728376500,62395.5,62428,62376.5,62394
1728376800,62390,62390,62324.5,62333.5
1728377100,62337,62405,62319,62405
1728377400,62398,62430,62337.5,62420.5
1728377700,62417.5,62445,62388,62414
1728378000,62420.5,62462.5,62419.5,62436
1728378300,62429,62455.5,62373.5,62377.5
1728378600,62375.5,62375.5,62301.5,62310.5
1728378900,62313.5,62398,62299,62393.5
1728379200,62394.5,62445,62369,62431.5
1728379500,62435,62450,62405,62435
1728379800,62440,62475.5,62422.5,62439
1728380100,62435,62437.5,62405,62406
1728380400,62410,62418,62349.5,62405.5
1728380700,62405.5,62450,62350,62450
1728381000,62455,62534.5,62454,62517.5
1728381300,62519.5,62599,62519.5,62536.5
1728381600,62558,62593,62519.5,62534.5
1728381900,62543.5,62552,62494,62497.5
1728382200,62497.5,62568.5,62489,62526
1728382500,62540.5,62562,62465.5,62505
1728382800,62515,62524.5,62463.5,62500.5
1728383100,62494,62510,62466,62469.5
1728383400,62469.5,62500,62424.5,62438
1728383700,62438.5,62465.5,62430,62444
1728384000,62434.5,62484,62404,62480.5
1728384300,62478,62555.5,62462.5,62535
1728384600,62539,62591,62511,62511
1728384900,62510,62531.5,62510,62522.5
1728385200,62513,62537.5,62470.5,62510
1728385500,62500,62537.5,62475,62518
1728385800,62525,62525,62464.5,62512
1728386100,62507,62558.5,62496,62536.5
1728386400,62558.5,62580.5,62512.5,62534
1728386700,62530,62530,62487.5,62487.5
1728387000,62487.5,62570.5,62484.5,62550
1728387300,62550,62581,62546.5,62563
1728387600,62562,62642.5,62562,62605.5
1728387900,62606.5,62663,62603,62629.5
1728388200,62632.5,62662.5,62616,62648.5
1728388500,62649.5,62649.5,62610,62620.5
1728388800,62625,62674.5,62575,62600
1728389100,62604.5,62611.5,62560.5,62590
1728389400,62591.5,62605.5,62540,62545
1728389700,62544,62573,62525,62536
1728390000,62543,62593,62510,62571
1728390300,62569.5,62603.5,62548.5,62587.5
1728390600,62585,62611,62557,62578
1728390900,62579,62628.5,62517,62528
1728391200,62526.5,62563,62420,62459.5
1728391500,62464,62555.5,62450.5,62547.5
1728391800,62546.5,62575.5,62510.5,62571.5
1728392100,62570,62570,62433,62443.5
1728392400,62440.5,62493,62419.5,62486
1728392700,62487,62531,62408.5,62460.5
1728393000,62460.5,62460.5,62375.5,62399
1728393300,62399,62454,62331,62350.5
1728393600,62349.5,62618,62349.5,62602.5
1728393900,62599,62681.5,62545,62610.5
1728394200,62610.5,62770,62536.5,62760
1728394500,62761,62916.5,62714.5,62769.5
1728394800,62769.5,62850,62728,62835
1728395100,62836,62844.5,62647,62802
1728395400,62803,62894.5,62774,62834.5
1728395700,62843.5,63052,62770,63032.5
1728396000,63033.5,63200,63032.5,63091
1728396300,63091,63101.5,62739.5,62847.5
1728396600,62847.5,62856,62615.5,62645.5
1728396900,62647,62669.5,62440,62572.5
1728397200,62573.5,62738.5,62538,62567.5
1728397500,62567.5,62604.5,62348.5,62355
1728397800,62355,62392,62163,62363.5
1728398100,62363,62484,62340,62483
1728398400,62468.5,62513,62348,62483
1728398700,62490,62688.5,62424.5,62686
1728399000,62673.5,62742,62591,62647
1728399300,62647,62812.5,62616.5,62770.5
1728399600,62786,62812.5,62658,62693.5
1728399900,62701,62834,62640.5,62790.5
1728400200,62790,62795,62649,62690
1728400500,62688.5,62688.5,62525,62533.5
1728400800,62532,62655.5,62479.5,62481
1728401100,62480,62492,62184,62199
1728401400,62198.5,62239.5,61928.5,61937.5
1728401700,61935.5,62184,61874,62164.5
1728402000,62164,62255.5,62134.5,62221
1728402300,62227,62403,62227,62288.5
1728402600,62286.5,62377,62286.5,62363
1728402900,62363,62375,62252.5,62284
1728403200,62284,62350,62023,62092
1728403500,62092,62255,62078,62125.5
1728403800,62122,62273,62122,62238
1728404100,62230,62325,62194.5,62276.5
1728404400,62272.5,62273.5,62112,62150.5
1728404700,62149.5,62356.5,62149.5,62343.5
1728405000,62340,62378.5,62311.5,62365.5
1728405300,62376,62528,62374.5,62382.5
1728405600,62390,62504,62390,62504
1728405900,62506,62516.5,62445,62445
1728406200,62457.5,62553.5,62402,62525
1728406500,62521,62594,62474.5,62563
1728406800,62564.5,62567.5,62474,62504
1728407100,62511,62511,62269.5,62339.5
1728407400,62339.5,62450.5,62236.5,62422
1728407700,62422,62444.5,62225.5,62232.5
1728408000,62238.5,62266,62137.5,62237.5
1728408300,62229.5,62286.5,62214.5,62284
1728408600,62279.5,62279.5,62197,62253.5
1728408900,62253.5,62303,62197.5,62207.5
1728409200,62209,62258.5,62162,62217
1728409500,62227,62241.5,62140,62146.5
1728409800,62145.5,62195,62074.5,62195
1728410100,62194,62389,62194,62389
1728410400,62388,62525,62332.5,62443
1728410700,62439,62452.5,62362,62362
1728411000,62362,62421,62362,62414.5
1728411300,62415.5,62440,62334,62353
1728411600,62354,62357,62196.5,62236.5
1728411900,62237,62251.5,62166.5,62194.5
1728412200,62189.5,62216,62111.5,62155.5
1728412500,62164.5,62215,62090.5,62115
1728412800,62125.5,62145,62084,62089
1728413100,62087,62088,61928,61937.5
1728413400,61940.5,62074.5,61940.5,62057.5
1728413700,62057.5,62128,62032,62115
1728414000,62100,62133,61999.5,62018
1728414300,62018,62044.5,61951.5,62007.5
1728414600,62008.5,62039,61914,61916
1728414900,61915,62011.5,61869.5,62005.5
1728415200,62001,62001.5,61907.5,61939.5
1728415500,61934,62230.5,61913,62112.5
1728415800,62100,62301.5,62084,62282
1728416100,62280,62353.5,62234.5,62328
1728416400,62329,62344,62279.5,62303.5
1728416700,62329.5,62346.5,62254.5,62273.5
1728417000,62267.5,62354.5,62267.5,62329
1728417300,62323,62350,62230,62232
1728417600,62250,62289.5,62146,62180
1728417900,62177.5,62293.5,62177.5,62277.5
1728418200,62270,62321,62270,62316
1728418500,62322,62334,62250,62280
1728418800,62263.5,62283.5,62230,62250
1728419100,62267.5,62279,62238.5,62279
1728419400,62280,62352.5,62269.5,62300.5
1728419700,62301.5,62302,62281,62290.5
1728420000,62296,62320,62290.5,62316
1728420300,62307,62386,62307,62360
1728420600,62364,62390,62329.5,62340.5
1728420900,62340,62403,62320.5,62403
1728421200,62392.5,62393.5,62332.5,62365
1728421500,62359,62360,62316.5,62338
1728421800,62337,62350,62332.5,62349
1728422100,62344.5,62418,62315.5,62418
1728422400,62419,62465.5,62403,62450
1728422700,62458.5,62498,62453.5,62460.5
1728423000,62468.5,62473,62399,62412
1728423300,62405,62506,62405,62475
1728423600,62470,62479.5,62441.5,62446.5
1728423900,62474,62571,62474,62519.5
1728424200,62504.5,62505.5,62386,62409.5
1728424500,62420.5,62477.5,62419.5,62434.5
1728424800,62456,62456,62370,62398
1728425100,62438.5,62445.5,62350,62386.5
1728425400,62372.5,62376,62322,62322
1728425700,62315,62360.5,62301.5,62331
1728426000,62304.5,62341.5,62285,62315
1728426300,62313,62313,62204.5,62230
1728426600,62233,62265,62224.5,62233
1728426900,62200,62223,62181.5,62223
1728427200,62222,62246,62196.5,62246
1728427500,62239.5,62252,62200,62223.5
1728427800,62181.5,62209,62145.5,62151.5
1728428100,62153.5,62188.5,62151.5,62177
1728428400,62182.5,62223.5,62100,62104
1728428700,62114,62159.5,62086.5,62155.5
1728429000,62158,62158,62085,62086
1728429300,62094,62104.5,62043,62061
1728429600,62051.5,62068.5,62038,62068
1728429900,62061,62061,62027,62027.5
1728430200,62047.5,62168,62047.5,62155.5
1728430500,62137.5,62194,62131.5,62189
1728430800,62189,62215,62189,62190
1728431100,62194,62260.5,62194,62259
1728431400,62258,62266.5,62204.5,62210
1728431700,62201.5,62202.5,62155.5,62157
1728432000,62156,62190,62079.5,62127
1728432300,62131,62179.5,62104.5,62104.5
1728432600,62100,62161,62059.5,62147.5
1728432900,62157,62250,62141.5,62203
1728433200,62184.5,62184.5,62115.5,62170
1728433500,62165.5,62234.5,62142,62216.5
1728433800,62240,62271,62214.5,62221
1728434100,62243,62243,62002.5,62029
1728434400,62031,62095,62004,62057.5
1728434700,62063,62195.5,62023.5,62150
1728435000,62132.5,62135,62051,62101.5
1728435300,62082.5,62157,62082.5,62157
1728435600,62158,62191,62105,62186.5
1728435900,62189.5,62225,62101,62195.5
1728436200,62185,62216.5,62157.5,62196.5
1728436500,62200,62352.5,62159,62315.5
1728436800,62320,62364,62244.5,62312.5
1728437100,62313,62377,62265.5,62362
1728437400,62365,62465,62328.5,62438
1728437700,62427.5,62500,62410.5,62433.5
1728438000,62424.5,62469.5,62397,62425.5
1728438300,62437.5,62456,62305,62328
1728438600,62331.5,62455,62327.5,62440
1728438900,62446.5,62473.5,62406.5,62406.5
1728439200,62411.5,62422,62318.5,62339.5
1728439500,62334,62357,62309.5,62323.5
1728439800,62327.5,62369.5,62316.5,62316.5
1728440100,62318,62325,62281,62320
1728440400,62321,62358.5,62321,62352
1728440700,62353.5,62375,62301,62305
1728441000,62302,62315,62264,62264.5
1728441300,62264.5,62323.5,62264.5,62318
1728441600,62314.5,62364,62309,62331
1728441900,62331,62349.5,62298.5,62340.5
1728442200,62333.5,62367.5,62272.5,62283
1728442500,62283,62298,62259,62261
1728442800,62264,62320.5,62263.5,62288
1728443100,62287.5,62288.5,62141,62186
1728443400,62196,62263,62174,62242.5
1728443700,62245,62293,62190.5,62290.5
1728444000,62289.5,62371.5,62284.5,62327
1728444300,62327,62384.5,62327,62384
1728444600,62384.5,62391.5,62358,62366
1728444900,62365,62416,62350,62416
1728445200,62415,62462.5,62374,62385
1728445500,62395.5,62439.5,62369.5,62369.5
1728445800,62372,62386.5,62346,62383.5
1728446100,62383.5,62400,62354,62390
1728446400,62389.5,62389.5,62321,62345
1728446700,62346,62433.5,62346,62399.5
1728447000,62400.5,62403,62359,62391
1728447300,62398.5,62412.5,62390.5,62406
1728447600,62408.5,62409,62347,62357
1728447900,62365,62395.5,62348,62376.5
1728448200,62375.5,62408,62375.5,62385
1728448500,62385,62410,62366,62402.5
1728448800,62397,62397,62349.5,62381.5
1728449100,62382,62382,62293.5,62309.5
1728449400,62310.5,62358,62291,62346
1728449700,62344,62345,62322,62344
1728450000,62343,62435.5,62343,62433.5
1728450300,62434,62437.5,62378.5,62396.5
1728450600,62396,62422,62380,62392
1728450900,62391,62428,62376.5,62411
1728451200,62406.5,62485.5,62406.5,62484.5
1728451500,62482,62491,62409.5,62419
1728451800,62419,62455,62400.5,62455
1728452100,62455,62490,62453.5,62486.5
1728452400,62486.5,62516,62479.5,62505
1728452700,62506,62506,62424,62475
1728453000,62459,62500,62459,62481
1728453300,62498,62546.5,62475,62526
1728453600,62528.5,62528.5,62496.5,62496.5
1728453900,62499,62525,62496.5,62525
1728454200,62500,62541,62472.5,62522
1728454500,62522,62540,62475.5,62491.5
1728454800,62491.5,62530.5,62486,62520
1728455100,62516,62530,62489,62508
1728455400,62510,62514,62423.5,62424
1728455700,62424,62431.5,62380.5,62408
1728456000,62420.5,62433,62415.5,62425
1728456300,62425,62448.5,62374.5,62429.5
1728456600,62428.5,62445.5,62416.5,62444
1728456900,62445,62445,62410,62422
1728457200,62418,62418,62326,62330.5
1728457500,62336,62395,62303.5,62303.5
1728457800,62303.5,62306.5,62210.5,62218.5
1728458100,62218.5,62272,62204.5,62257.5
1728458400,62254,62256,62194,62200.5
1728458700,62203.5,62273.5,62202.5,62259
1728459000,62258,62311,62224.5,62299
1728459300,62307,62315,62264,62294
1728459600,62303,62306,62278.5,62279.5
1728459900,62265.5,62306.5,62244.5,62306.5
1728460200,62286,62286,62250,62268
1728460500,62270.5,62280,62244.5,62270.5
1728460800,62264,62275,62236.5,62242
1728461100,62240.5,62287,62129.5,62160.5
1728461400,62157,62229.5,62154.5,62222
1728461700,62213.5,62245,62179,62189.5
1728462000,62193,62224.5,62132,62143
1728462300,62143,62164,62095.5,62124.5
1728462600,62120,62181.5,62054.5,62070.5
1728462900,62072.5,62183.5,62050,62162.5
1728463200,62159,62172.5,62121,62127
1728463500,62128,62151,62093,62114.5
1728463800,62111,62173.5,62083,62088.5
1728464100,62088.5,62151,62087.5,62151
1728464400,62151,62241.5,62140.5,62200.5
1728464700,62200.5,62213,62130,62169.5
1728465000,62144.5,62147,62118.5,62118.5
1728465300,62118.5,62156.5,62095.5,62156.5
1728465600,62147.5,62229.5,62141.5,62177
1728465900,62172.5,62183.5,62134.5,62144
1728466200,62135.5,62192,62132.5,62180.5
1728466500,62176,62181,62147,62177
1728466800,62183.5,62225,62183.5,62219
1728467100,62220.5,62250,62184.5,62222
1728467400,62223.5,62255,62201,62246.5
1728467700,62247.5,62275,62237.5,62259
1728468000,62259,62259,62226.5,62254.5
1728468300,62254.5,62254.5,62208.5,62216
1728468600,62217,62225,62194.5,62225
1728468900,62224.5,62224.5,62151.5,62162
1728469200,62163,62163,62066.5,62105.5
1728469500,62095.5,62134,62082,62108
1728469800,62108,62115.5,62068,62068
1728470100,62068,62095.5,62054.5,62070
1728470400,62070.5,62108,62070.5,62108
1728470700,62109,62167,62109,62138
1728471000,62149.5,62171,62126,62164.5
1728471300,62164.5,62171,62132.5,62149.5
1728471600,62146,62174.5,62118,62129
1728471900,62130,62189,62127,62176
1728472200,62172.5,62206.5,62159.5,62174.5
1728472500,62174,62207.5,62154.5,62165
1728472800,62160,62160,62101,62129
1728473100,62130,62158.5,62129,62152.5
1728473400,62149.5,62177.5,62132,62177.5
1728473700,62177.5,62198,62145.5,62159.5
1728474000,62163.5,62174,62123,62173
1728474300,62173,62224.5,62162,62192.5
1728474600,62192.5,62225,62179.5,62224
1728474900,62224,62225,62184.5,62203
1728475200,62200.5,62230,62120,62120.5
1728475500,62120.5,62143,62042,62105
1728475800,62104,62174.5,62104,62127.5
1728476100,62112.5,62173.5,62094.5,62134
1728476400,62144,62144,62060.5,62115.5
1728476700,62111,62165.5,62097.5,62113.5
1728477000,62112.5,62112.5,62026.5,62029.5
1728477300,62028.5,62039.5,61904.5,61926.5
1728477600,61913.5,61966,61767.5,61877.5
1728477900,61876,61880,61760.5,61851
1728478200,61851,61926.5,61779.5,61834
1728478500,61832,62020,61786,61977.5
1728478800,61977.5,62052,61924,61967
1728479100,61970.5,62025,61815.5,61843.5
1728479400,61841,62000,61815,61968.5
1728479700,61964,62026,61924.5,61960.5
1728480000,61960,62015,61924,61931
1728480300,61939,61965,61885.5,61950
1728480600,61946.5,61959,61826,61828
1728480900,61830,61960.5,61746.5,61940
1728481200,61940.5,62050,61845.5,61904
1728481500,61917,62006.5,61844.5,61977
1728481800,61991.5,61991.5,61807,61874.5
1728482100,61873.5,61894.5,61800.5,61803.5
1728482400,61802.5,61875,61692,61831.5
1728482700,61824.5,61915,61766.5,61905.5
1728483000,61908,61952,61841,61898
1728483300,61896.5,62010,61874,61993.5
1728483600,61999,62033,61916,61971.5
1728483900,61970.5,62018.5,61946,61946.5
1728484200,61945.5,61981,61824.5,61827.5
1728484500,61835.5,61939,61804.5,61856.5
1728484800,61835,61849.5,61755,61804.5
1728485100,61805.5,61805.5,61636,61746
1728485400,61742,61825,61742,61825
1728485700,61825,61879.5,61750,61878.5
1728486000,61879.5,61928.5,61774,61785
1728486300,61786,61974.5,61786,61968
1728486600,61969.5,62150,61958,62145
1728486900,62145,62188.5,62063,62147.5
1728487200,62135.5,62256,62096,62241
1728487500,62243.5,62353,62214.5,62299.5
1728487800,62301.5,62357.5,62225,62225
1728488100,62225,62307,62143.5,62205.5
